TXDate,TXNo,TXQty,TXP1,BuyerCode,BuyerName,ItemCode,ItemName,Product Hierarchy 3,Function,ItemType,Model,Performance,Performance.1,Material,UOM,Brand Code,Unit Cost,Sector,SubSector,Value,Rationale,www,Source
2024-11-18,SI/INV9063190,2,19.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" BRASS CHROME CROSS TEE",Personal Protective Equipment,Personal Protective Equipment,,,,,,,,13.0,Industrial Gas,,0.039,,,AN
2024-07-12,SI/INV9053346,20,5.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" BRONZE NPT SQUARE HEAD PLUG 125LB SOLID",Electrical Accessories,Electrical Accessories,,,,,,,,3.8,Industrial Gas,,0.11252,,,AN
2024-05-17,SI/INV9049405,1,5.5,A0272,AIR LIQUIDE ADVANCED MATERIALS SINGAPORE PTE LTD,1000,"1/2"" FEMALE 3/8"" MALE SOCKET ADAPTOR",Electrical Accessories,Electrical Accessories,,,,,,,,2.4,Engineering,,0.0055,,,AN
2024-08-12,SI/INV9055666,5,0.36,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AU00214,"1/2"" PAINT BRUSH",Paints & Coatings,Paints & Coatings,,,,,,,NSK,0.11499999999999999,Industrial Gas,,0.0018,,,AN
2024-04-24,SI/INV9047481,1,12.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00032CO,"1/2"" SQ X 300 THANDLE",Cutting Tool,Cutting Tool,,,,,,,CLIPON,0.0,Industrial Gas,,0.0125,,,AN
2024-07-12,SI/INV9053346,10,13.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" SS 316 COMPRESSION END CAP",Metal Profiles,Metal Profiles,,,,,,,,9.5,Industrial Gas,,0.13387,,,AN
2024-07-12,SI/INV9053346,10,10.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" SS 316 COMPRESSION PLUG",Electrical Accessories,Electrical Accessories,,,,,,,,7.0,Industrial Gas,,0.10185,,,AN
2024-11-27,SI/INV9063846,2,110.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" SS 316L SCH 40 SEAMLESS PIPE",Metal Profiles,Metal Profiles,,,,,,,,75.0,Industrial Gas,,0.22,,,AN
2024-11-27,SI/INV9063846,2,138.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" SS 316L SCH 80 SEAMLESS PIPE",Metal Profiles,Metal Profiles,,,,,,,,93.0,Industrial Gas,,0.276,,,AN
2024-09-12,SI/INV9058108,20,0.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00250,"1/2"" TEFLON TAPE (GQ)",Adhesives & Sealants,Adhesives & Sealants,,,,,,,JAPAN,0.25,Industrial Gas,,0.01,,,AN
2024-10-07,SI/INV9060342,300,0.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00250,"1/2"" TEFLON TAPE (GQ)",Adhesives & Sealants,Adhesives & Sealants,,,,,,,JAPAN,0.25,Industrial Gas,,0.15,,,AN
2024-10-18,SI/INV9061367,10,0.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00250,"1/2"" TEFLON TAPE (GQ)",Adhesives & Sealants,Adhesives & Sealants,,,,,,,JAPAN,0.25,Industrial Gas,,0.005,,,AN
2024-11-27,SI/INV9063846,20,0.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00250,"1/2"" TEFLON TAPE (GQ)",Adhesives & Sealants,Adhesives & Sealants,,,,,,,JAPAN,0.25,Industrial Gas,,0.01,,,AN
2024-07-12,SI/INV9053346,200,0.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00250,"1/2"" TEFLON TAPE (GQ) TOMBO",Adhesives & Sealants,Adhesives & Sealants,,,,,,,JAPAN,0.25,Industrial Gas,,0.097,,,AN
2024-03-07,SI/INV9044955,100,0.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00250,"1/2"" TELFON TAPE",Adhesives & Sealants,Adhesives & Sealants,,,,,,,JAPAN,0.25,Industrial Gas,,0.05,,,AN
2024-09-10,SI/INV9058101,1,115.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" TUBE BENDER (FOR COPPER PIPE) MODEL 68008",Cutting Tool,Cutting Tool,,,,,,,,76.3,Industrial Gas,,0.115,,,AN
2024-10-02,SI/INV9059711,2,36.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" UNC THREAD HANDLE SS304 (AS PER PHOTO)",To Review,To Review,,,,,,,,20.0,Industrial Gas,,0.072,,,AN
2024-11-11,SI/INV9062706,20,23.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" UNION COMPRESSION FITTING STAINLESS STEEL",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,16.0,Industrial Gas,,0.47,,,AN
2024-11-14,SI/INV9063010,1,155.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 14 NPT HSS CIRCULAR SOLID DIES (2"" OD)",To Review,To Review,,,,,,,,106.4,Industrial Gas,,0.155,,,AN
2024-11-14,SI/INV9063010,1,110.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 14 NPT HSS HAND TAPS (SET OF 2PCS)",Cutting Tool,Cutting Tool,,,,,,,,75.6,Industrial Gas,,0.11,,,AN
2024-11-04,SI/INV9062443,3,20.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 150# SS304 BLIND FLANGE RF",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,10.0,Industrial Gas,,0.06,,,AN
2024-06-25,SI/INV9052396,4,9.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 2"" LONG SS304 SCH40 PIPE NIPPLE 1 SIDE NPT 1 SIDE NO THREAD",Metal Profiles,Metal Profiles,,,,,,,,5.5,Industrial Gas,,0.036,,,AN
2024-05-09,SI/INV9049092,3,39.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00033,"1/2"" X 250 RAT. HANDLE",Cutting Tool,Cutting Tool,,,,,,,PROMAX,22.5,Industrial Gas,,0.117,,,AN
2024-11-18,SI/INV9063190,4,15.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 300# 304L S.S. SORF FLANGE",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,11.0,Industrial Gas,,0.06,,,AN
2024-07-31,SI/INV9054839,6,23.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 300# SS316 SOCKET WELD FLANGE",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,15.0,Industrial Gas,,0.138,,,AN
2024-11-18,SI/INV9063190,2,11.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 3000# 316L S.S. NPT/SW FULL COUPLING",Conduit & Fitting,Conduit & Fitting,,,,,,,,8.5,Industrial Gas,,0.023,,,AN
2024-07-12,SI/INV9053346,20,9.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 3000# SS 316 NPT HEX NIPPLE",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,6.5,Industrial Gas,,0.18431,,,AN
2024-07-12,SI/INV9053346,10,78.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 3000# SS CROSS FITTING NPT",To Review,To Review,,,,,,,,60.0,Industrial Gas,,0.75661,,,AN
2024-11-18,SI/INV9063190,10,4.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 3000#/6000# 304L S.S. NPT HEX PLUG",Electrical Accessories,Electrical Accessories,,,,,,,,3.5,Industrial Gas,,0.048,,,AN
2024-02-07,SI/INV9043136,5,7.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 3 SCH 40 WELDOLET CARBON STEEL A105",Metal Profiles,Metal Profiles,,,,,,,,5.0,Industrial Gas,,0.035,,,AN
2024-02-01,SI/INV9042345,5,6.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 4 SCH 40 WELDOLET CARBON STEEL A105",HVAC Systems,HVAC Systems,,,,,,,,4.5,Industrial Gas,,0.03,,,AN
2024-02-07,SI/INV9043136,1,22.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 6METRE SCH 40 SEAMLESS PIPE CARBON STEEL A106",Metal Profiles,Metal Profiles,,,,,,,,16.0,Industrial Gas,,0.022,,,AN
2024-06-05,SI/INV9050630,1,108.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 6MTR STAINLESS STEEL 304 SCH40 SEAMLESS PIPE",Metal Profiles,Metal Profiles,,,,,,,,78.0,Industrial Gas,,0.108,,,AN
2024-07-25,SI/INV9054422,2,108.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 6MTR STAINLESS STEEL 304 SCH40 SEAMLESS PIPE",Metal Profiles,Metal Profiles,,,,,,,,50.0,Industrial Gas,,0.216,,,AN
2024-07-25,SI/INV9054422,10,9.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 90DEG SCH40 STAINLESS STEEL 304L LR ELBOW WELDED",Metal Profiles,Metal Profiles,,,,,,,,7.0,Industrial Gas,,0.095,,,AN
2024-06-25,SI/INV9052396,4,6.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X 90DEG SS304 SCH40 ELBOW",Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,,4.5,Industrial Gas,,0.0272,,,AN
2024-11-18,SI/INV9063190,10,8.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X S/40S 304L S.S. 90 DEG LR ELBOW WELDED",Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,,6.0,Industrial Gas,,0.085,,,AN
2024-11-18,SI/INV9063190,5,9.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X S/40S 304L S.S. EQUAL TEE WELDED",Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,,6.0,Industrial Gas,,0.049,,,AN
2024-11-18,SI/INV9063190,6,55.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2"" X S/40S X 6MTR 304/304L A312 WELDED PIPE",Metal Profiles,Metal Profiles,,,,,,,,42.0,Industrial Gas,,0.33,,,AN
2024-05-09,SI/INV9048362,5,99.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/2""OD X 1.65MM THK X 6 MTR SS316/316L TUBING",Storage,Storage,,,,,,,,68.0,Industrial Gas,,0.495,,,AN
2024-02-07,SI/INV9043136,5,7.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,1/2 X 2 SCH 40 WELDOLET CARBON STEEL A105,Metal Profiles,Metal Profiles,,,,,,,,5.0,Industrial Gas,,0.035,,,AN
2024-12-23,SI/INV9065920,20,3.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/4"" BRASS SOLID PLUG HEX HEAD NPT",Electrical Accessories,Electrical Accessories,,,,,,,,0.9,Industrial Gas,,0.06,,,AN
2024-07-12,SI/INV9053346,10,6.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1/4"" SS 316 COMPRESSION END CAP",Metal Profiles,Metal Profiles,,,,,,,,4.6,Industrial Gas,,0.06595999999999999,,,AN
2024-10-15,SI/INV9060902,50,1.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,1/4 X 1/2 UBOLT STAINLESS STEEL C/W 2 NUTS,Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,,0.75,Industrial Gas,,0.09,,,AN
2024-10-09,SI/INV9060350,10,2.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AL00286B,"10"" X 4.8MM BLACK CABLE TIE",Cable & Wire,Cable & Wire,,,,,,,,1.4,Industrial Gas,,0.025,,,AN
2024-10-09,SI/INV9060353,10,2.5,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AL00286B,"10"" X 4.8MM BLACK CABLE TIE",Cable & Wire,Cable & Wire,,,,,,,,1.4,Industrial Gas,,0.025,,,AN
2024-11-11,SI/INV9062706,24,4.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AR00302,"10"" STRETCH FILM ROLL",Storage,Storage,,,,,,,,2.8000000000000003,Industrial Gas,,0.1152,,,AN
2024-05-30,SI/INV9050021,2,32.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"10"" WATEPUMP LIGER WITH SPRING ACTION JAW CAP:45MM JAPAN",Pumps,Pumps,,,,,,,,21.65,Industrial Gas,,0.06208,,,AN
2024-05-09,SI/INV9048362,100,0.65,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AE04240,100 X 1 X 16MM S/S & STEEL CUTTING DISC,Cutting Tool,Cutting Tool,,,,,,,NIKRE,0.21625,Industrial Gas,,0.065,,,AN
2024-09-12,SI/INV9058729,50,1.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AE04240,100 X 1 X 16MM S/S & STEEL CUTTING DISC,Cutting Tool,Cutting Tool,,,,,,,NIKRE,0.20686,Industrial Gas,,0.05,,,AN
2024-10-15,SI/INV9060902,100,1.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AE04240,100 X 1 X 16MM S/S & STEEL CUTTING DISC,Cutting Tool,Cutting Tool,,,,,,,NIKRE,0.20686,Industrial Gas,,0.1,,,AN
2024-05-09,SI/INV9048362,50,1.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AE00233,100 X 2 X 16 S.S.CUTTING DISC,Cutting Tool,Cutting Tool,,,,,,,NIKRE,0.29741,Industrial Gas,,0.05,,,AN
2024-05-10,SI/INV9049088,1,140.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH05058,1000V ELECTRICIAN SCREWDRIVER KIT 7PC/SET,Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,CLIPON,42.0,Industrial Gas,,0.14,,,AN
2024-05-07,SI/INV9048376,1,140.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH05058,1000V ELECTRICIAN SCREWDRIVER KIT SET,Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,CLIPON,42.0,Industrial Gas,,0.14,,,AN
2024-08-23,SI/INV9057013,2,135.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH03997,"100MM 4"" MECHANICS VISE 83004",Cutting Tool,Cutting Tool,,,,,,,PROTOO,22.766,Industrial Gas,,0.27,,,AN
2024-08-12,SI/INV9055666,6,0.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,TR00023,100MM PALLET FILM,Storage,Storage,,,,,,,,1.0999999999999999,Industrial Gas,,0.0048,,,AN
2024-04-30,SI/INV9047842,120,1.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,TR00023,100MM SHRINK WRAP,To Review,To Review,,,,,,,,1.1,Industrial Gas,,0.216,,,AN
2024-12-13,SI/INV9065083,2,35.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,10115730 [MSAUSA] FRAME W DEBRIS CONTROL FOR VGARD SLOTTED CAP LESS VISOR,Site Safety Equipment,Site Safety Equipment,,,,,,,,23.6,Industrial Gas,,0.07,,,AN
2024-12-13,SI/INV9065083,5,38.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,10115828 [MSAUSA] CHIN PROTECTOR FOR VGARD RETRACTABLE,To Review,To Review,,,,,,,,15.122,Industrial Gas,,0.19,,,AN
2024-12-13,SI/INV9065083,2,115.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,10115844 [MSAUSA] VISOR VGARD PC CLR AFAS MEDXSTDXXTHK,Site Safety Equipment,Site Safety Equipment,,,,,,,,79.0,Industrial Gas,,0.23,,,AN
2024-12-13,SI/INV9065083,1,49.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,10115856 [MSAUSA] VISOR VGARD PROPINATE CLEAR SHORT,Site Safety Equipment,Site Safety Equipment,,,,,,,,33.33,Industrial Gas,,0.049,,,AN
2024-01-17,SI/INV9041007,1,120.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00039CO,"1032MM 1/2"" SQ.DRIVE SOCKET SET (12 PTS)",Cutting Tool,Cutting Tool,,,,,,,CLIPON,58.59967,Industrial Gas,,0.12,,,AN
2024-04-29,SI/INV9047843,1,118.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00039CO,"1032MM 1/2"" SQ.DRIVE SOCKET SET (12 PTS)",Cutting Tool,Cutting Tool,,,,,,,CLIPON,58.59967,Industrial Gas,,0.118,,,AN
2024-01-11,SI/INV9040600,50,0.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,10A FUSE (FQ20510A),Electrical Accessories,Electrical Accessories,,,,,,,,0.15,Industrial Gas,,0.04,,,AN
2024-03-27,SI/INV9045889,4,35.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AI00053,10M MEASURING TAPE CHORME CASING,Measuring Tool,Measuring Tool,,,,,,,STANLE,26.2725,Industrial Gas,,0.14,,,AN
2024-04-30,SI/INV9047948,4,39.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AI00047,10M MEASURING TAPE STHT334638,Measuring Tool,Measuring Tool,,,,,,,STANLE,26.2725,Industrial Gas,,0.156,,,AN
2024-09-20,SI/INV9059211,1,4.1,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00503CO,10MM COMBINATION SPANNER,Storage,Storage,,,,,,,CLIPON,1.85,Industrial Gas,,0.004099999999999999,,,AN
2024-03-28,SI/INV9045619,3,33.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00250,10MM TIGER ROPE,Slings & Lifting Hooks,Slings & Lifting Hooks,,,,,,,,15.0,Industrial Gas,,0.099,,,AN
2024-10-07,SI/INV9060348,8,33.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00250,10MM TIGER ROPE YELLOW/BLACK,Slings & Lifting Hooks,Slings & Lifting Hooks,,,,,,,,15.0,Industrial Gas,,0.264,,,AN
2024-08-23,SI/INV9057012,1,80.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,10MTR HIGH PRESSURE HOSE 2.645156.0,To Review,To Review,,,,,,,,54.0,Industrial Gas,,0.08,,,AN
2024-01-29,SI/INV9041854,2,45.0,A0272,AIR LIQUIDE ADVANCED MATERIALS SINGAPORE PTE LTD,1000,"11"" MAXXFORCE SCRAPER 14125",Cutting Tool,Cutting Tool,,,,,,,,18.69,Engineering,,0.09,,,AN
2024-09-16,SI/INV9058736,5,190.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11/2'' SS304 SEAMLESS PIPE SCH40,Metal Profiles,Metal Profiles,,,,,,,,160.0,Industrial Gas,,0.95,,,AN
2024-07-25,SI/INV9054422,10,24.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 1/2"" SCH40 STAINLESS STEEL 304L REDUCING TEE WELDED",Metal Profiles,Metal Profiles,,,,,,,,18.0,Industrial Gas,,0.24,,,AN
2024-06-25,SI/INV9052396,4,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 11/2"" X 1/2"" SS304 SCH40 REDUCING TEE",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,19.0,Industrial Gas,,0.112,,,AN
2024-06-25,SI/INV9052396,4,55.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 11/2"" X 1/2"" SS316 SCH80 SEAMLESS TEE",Personal Protective Equipment,Personal Protective Equipment,,,,,,,,42.0,Industrial Gas,,0.22,,,AN
2024-07-25,SI/INV9054422,4,16.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 11/4"" X SCH40 STAINLESSSTEEL 304L CONCENTRATED REDUCER WELDED",Personal Protective Equipment,Personal Protective Equipment,,,,,,,,11.0,Industrial Gas,,0.064,,,AN
2024-09-16,SI/INV9058736,4,38.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 300# 304L S.S. SORF FLANGE",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,28.0,Industrial Gas,,0.152,,,AN
2024-02-19,SI/INV9043146,2,49.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 300# SS304 RF SLIPON FLANGE",Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,38.0,Industrial Gas,,0.098,,,AN
2024-06-05,SI/INV9050630,1,260.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 6MTR STAINLESS STEEL 304 SCH40 SEAMLESS PIPE",Metal Profiles,Metal Profiles,,,,,,,,195.0,Industrial Gas,,0.26,,,AN
2024-07-25,SI/INV9054422,1,260.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 6MTR STAINLESS STEEL 304 SCH40 SEAMLESS PIPE",Metal Profiles,Metal Profiles,,,,,,,,135.0,Industrial Gas,,0.26,,,AN
2024-07-15,SI/INV9053436,2,288.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 6MTR STAINLESS STEEL 316 SCH10 SEAMLESS PIPE C/W CERT.",Metal Profiles,Metal Profiles,,,,,,,,218.0,Industrial Gas,,0.576,,,AN
2024-07-25,SI/INV9054422,6,13.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 90DEG SCH40 STAINLESS STEEL 304L LR ELBOW WELDED",Metal Profiles,Metal Profiles,,,,,,,,10.0,Industrial Gas,,0.078,,,AN
2024-06-05,SI/INV9050630,6,12.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/2"" X 90DEG STAINLESS STEEL 304 WELDED SCH40 ELBOW",Metal Profiles,Metal Profiles,,,,,,,,8.5,Industrial Gas,,0.072,,,AN
2024-05-30,SI/INV9050021,4,85.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11/2 X 300 # STAINLESS STEEL 316 SCH 40 R F WELDNECK FLANGE,Tubing & Tube Fittings,Tubing & Tube Fittings,,,,,,,,65.0,Industrial Gas,,0.3298,,,AN
2024-01-30,SI/INV9041895,5,18.5,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"11/4"" STAINLESS STEEL 90 DEG NPT STREET ELBOW",HVAC Systems,HVAC Systems,,,,,,,,14.0,Industrial Gas,,0.0925,,,AN
2024-08-05,SI/INV9055232,40,14.8,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11/88UN X 215MM FULL THREAD STUD A193B7 YELLOW ZINC PLATED C/W 2 PCS HEAVY HEX NUTS A194GR.2H,Bolts Nuts & Screws,Bolts Nuts & Screws,,,,,,,,11.2,Industrial Gas,,0.592,,,AN
2024-08-05,SI/INV9055232,50,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11/88UN X 350MM (OAL) TIE ROD A193B7 YELLOW ZINC PLATED M/C 17MM X 17MM X LENGTH (30.20MM),Cable & Wire,Cable & Wire,,,,,,,,21.2,Industrial Gas,,1.4,,,AN
2024-08-16,SI/INV9056378,20,28.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11/88UN X 350MM (OAL) TIE ROD A193B7 YELLOW ZINC PLATED M/C 17MM X 17MM X LENGTH (30.20MM),Cable & Wire,Cable & Wire,,,,,,,,21.2,Industrial Gas,,0.56,,,AN
2024-10-30,SI/INV9061967,3,49.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00901,1100 UNCORDED FORM EAR PLUG,Site Safety Equipment,Site Safety Equipment,,,,,,,3M,38.0,Industrial Gas,,0.147,,,AN
2024-03-07,SI/INV9044958,1,60.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AN00918,1110 CORDED FORM EAR PLUG,Site Safety Equipment,Site Safety Equipment,,,,,,,3M,48.0,Industrial Gas,,0.06,,,AN
2024-03-06,SI/INV9044944,4,15.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,112G EN388 WELDING GLOVE ALG,Personal Protective Equipment,Personal Protective Equipment,,,,,,,,8.0,Industrial Gas,,0.06,,,AN
2024-01-29,SI/INV9041718,2,178.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,"1150X850MM ALUM SIGNS ""DANGER NO VEHICLES PARKING WITHIN 3 METERS...""",Signage & Tags & Flags,Signage & Tags & Flags,,,,,,,,80.0,Industrial Gas,,0.356,,,AN
2024-11-15,SI/INV9063048,1,320.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11827A2564 WITH ACTIVE NOISE CANCELLATION,To Review,To Review,,,,,,,,228.44,Industrial Gas,,0.32,,,AN
2024-10-14,SI/INV9060870,1,1620.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,1000,11827A2684 FINISH BLACK BLACK OCEAN BAND,To Review,To Review,,,,,,,,1100.0,Industrial Gas,,1.62,,,AN
2024-10-15,SI/INV9060902,2,4.7,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00504CO,11MM COMBINATION SPANNER,Storage,Storage,,,,,,,CLIPON,1.644,Industrial Gas,,0.0094,,,AN
2024-12-23,SI/INV9065920,2,4.7,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH00504CO,11MM COMBINATION SPANNER,Storage,Storage,,,,,,,CLIPON,1.644,Industrial Gas,,0.0094,,,AN
2024-03-27,SI/INV9045889,2,65.0,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH31015,"12"" PIPE WRENCH",Metal Profiles,Metal Profiles,,,,,,,RIDGID,44.07,Industrial Gas,,0.13,,,AN
2024-05-09,SI/INV9048362,2,65.0,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AH31015,"12"" PIPE WRENCH",Metal Profiles,Metal Profiles,,,,,,,RIDGID,44.07,Industrial Gas,,0.13,,,AN
2024-01-16,SI/INV9041006,3,2.7,S0059,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AL00308B,"12"" X 4.8MM BLACK CABLE TIE",Cable & Wire,Cable & Wire,,,,,,,,1.37786,Industrial Gas,,0.0081,,,AN
2024-07-10,SI/INV9053402,10,2.7,S0665,AIR LIQUIDE SINGAPORE PRIVATE LIMITED,AL00308B,"12"" X 4.8MM BLACK CABLE TIE",Cable & Wire,Cable & Wire,,,,,,,,1.37786,Industrial Gas,,0.027,,,AN
